Timestamp,Human readable date,38001c001851373237343331_pedestrians,context_38001c001851373237343331_pedestrians
1.58674E+12,4/12/20 17:20,1282,{}
1.58674E+12,4/12/20 17:20,1283,{}
1.58674E+12,4/12/20 17:20,1284,{}
1.58674E+12,4/12/20 17:21,1285,{}
1.58674E+12,4/12/20 17:21,1286,{}
1.58674E+12,4/12/20 17:21,1287,{}
1.58674E+12,4/12/20 17:21,1288,{}
1.58674E+12,4/12/20 17:21,1289,{}
1.58674E+12,4/12/20 17:22,1290,{}
1.58674E+12,4/12/20 17:22,1291,{}
1.58674E+12,4/12/20 17:22,1292,{}
1.58674E+12,4/12/20 17:22,1293,{}
1.58674E+12,4/12/20 17:26,1294,{}
1.58674E+12,4/12/20 17:26,1295,{}
1.58674E+12,4/12/20 17:26,1296,{}
1.58674E+12,4/12/20 17:26,1297,{}
1.58674E+12,4/12/20 17:27,1299,{}
1.58674E+12,4/12/20 17:27,1298,{}
1.58674E+12,4/12/20 17:30,1300,{}
1.58674E+12,4/12/20 17:30,1301,{}
1.58674E+12,4/12/20 17:39,1302,{}
1.58674E+12,4/12/20 17:40,1303,{}
1.58674E+12,4/12/20 17:40,1304,{}
1.58674E+12,4/12/20 17:40,1305,{}
1.58674E+12,4/12/20 17:40,1306,{}
1.58674E+12,4/12/20 17:40,1307,{}
1.58674E+12,4/12/20 19:10,1308,{}
1.58674E+12,4/12/20 19:16,1309,{}
1.58674E+12,4/12/20 19:16,1310,{}
1.58675E+12,4/12/20 19:31,1311,{}
1.58675E+12,4/12/20 19:43,1312,{}
1.58675E+12,4/12/20 19:43,1313,{}
1.58675E+12,4/12/20 19:43,1314,{}
1.58675E+12,4/12/20 19:43,1315,{}
1.58676E+12,4/12/20 22:27,1316,{}
1.58676E+12,4/12/20 22:32,1317,{}
1.58676E+12,4/12/20 22:32,1318,{}
1.58676E+12,4/12/20 22:32,1319,{}
1.58678E+12,4/13/20 6:05,1320,{}
1.58678E+12,4/13/20 6:06,1321,{}
1.58679E+12,4/13/20 7:21,1322,{}
1.58679E+12,4/13/20 7:21,1323,{}
1.58679E+12,4/13/20 7:22,1324,{}
1.58679E+12,4/13/20 7:22,1325,{}
1.58679E+12,4/13/20 8:32,1326,{}
1.58679E+12,4/13/20 9:10,1327,{}
1.58679E+12,4/13/20 9:10,1328,{}
1.58679E+12,4/13/20 9:20,1329,{}
1.58679E+12,4/13/20 9:20,1330,{}
1.5868E+12,4/13/20 9:38,1331,{}
1.5868E+12,4/13/20 9:42,1332,{}
1.5868E+12,4/13/20 10:22,1333,{}
1.5868E+12,4/13/20 10:26,1334,{}
1.5868E+12,4/13/20 10:40,1335,{}
1.5868E+12,4/13/20 10:51,1336,{}
1.5868E+12,4/13/20 11:01,1337,{}
1.5868E+12,4/13/20 11:01,1338,{}
1.5868E+12,4/13/20 11:04,1339,{}
1.5868E+12,4/13/20 11:10,1340,{}
1.5868E+12,4/13/20 11:15,1341,{}
1.5868E+12,4/13/20 11:16,1342,{}
1.5868E+12,4/13/20 11:16,1343,{}
1.5868E+12,4/13/20 11:17,1344,{}
1.5868E+12,4/13/20 11:19,1345,{}
1.5868E+12,4/13/20 11:19,1346,{}
1.5868E+12,4/13/20 11:20,1347,{}
1.5868E+12,4/13/20 11:22,1348,{}
1.5868E+12,4/13/20 11:25,1349,{}
1.5868E+12,4/13/20 11:29,1350,{}
1.5868E+12,4/13/20 11:32,1351,{}
1.5868E+12,4/13/20 11:35,1352,{}
1.5868E+12,4/13/20 11:40,1353,{}
1.5868E+12,4/13/20 11:40,1354,{}
1.5868E+12,4/13/20 11:42,1355,{}
1.5868E+12,4/13/20 11:43,1356,{}
1.5868E+12,4/13/20 11:43,1357,{}
1.5868E+12,4/13/20 11:48,1358,{}
1.5868E+12,4/13/20 11:48,1359,{}
1.5868E+12,4/13/20 11:53,1360,{}
1.5868E+12,4/13/20 11:55,1361,{}
1.5868E+12,4/13/20 11:56,1362,{}
1.5868E+12,4/13/20 11:57,1363,{}
1.5868E+12,4/13/20 12:01,1364,{}
1.5868E+12,4/13/20 12:02,1365,{}
1.5868E+12,4/13/20 12:08,1366,{}
1.58681E+12,4/13/20 12:10,1367,{}
1.58681E+12,4/13/20 12:20,1368,{}
1.58681E+12,4/13/20 12:23,1369,{}
1.58681E+12,4/13/20 12:26,1370,{}
1.58681E+12,4/13/20 12:35,1371,{}
1.58681E+12,4/13/20 12:39,1372,{}
1.58681E+12,4/13/20 12:40,1373,{}
1.58681E+12,4/13/20 12:45,1374,{}
1.58681E+12,4/13/20 12:46,1375,{}
1.58681E+12,4/13/20 12:49,1376,{}
1.58681E+12,4/13/20 12:56,1377,{}
1.58681E+12,4/13/20 12:57,1378,{}
1.58681E+12,4/13/20 13:17,1379,{}
1.58681E+12,4/13/20 13:25,1380,{}
1.58681E+12,4/13/20 13:25,1381,{}
1.58681E+12,4/13/20 13:25,1382,{}
1.58681E+12,4/13/20 13:25,1383,{}
1.58681E+12,4/13/20 13:25,1384,{}
1.58681E+12,4/13/20 13:25,1385,{}
1.58681E+12,4/13/20 13:25,1386,{}
1.58681E+12,4/13/20 13:25,1387,{}
1.58681E+12,4/13/20 13:38,1388,{}
1.58681E+12,4/13/20 13:43,1389,{}
1.58681E+12,4/13/20 13:53,1390,{}
1.58681E+12,4/13/20 14:07,1391,{}
1.58681E+12,4/13/20 14:11,1392,{}
1.58681E+12,4/13/20 14:12,1393,{}
1.58681E+12,4/13/20 14:13,1394,{}
1.58681E+12,4/13/20 14:15,1395,{}
1.58681E+12,4/13/20 14:37,1397,{}
1.58681E+12,4/13/20 14:42,1398,{}
1.58682E+12,4/13/20 15:09,1404,{}
1.58682E+12,4/13/20 16:16,1405,{}
1.58682E+12,4/13/20 16:49,1406,{}
1.58682E+12,4/13/20 17:00,1407,{}
1.58682E+12,4/13/20 17:03,1408,{}
1.58682E+12,4/13/20 17:04,1409,{}
1.58682E+12,4/13/20 17:04,1410,{}
1.58683E+12,4/13/20 18:20,1411,{}
1.58683E+12,4/13/20 18:58,1412,{}
1.58683E+12,4/13/20 19:39,1413,{}
1.58683E+12,4/13/20 19:40,1414,{}
1.58683E+12,4/13/20 19:40,1415,{}
1.58683E+12,4/13/20 20:05,1416,{}
1.58683E+12,4/13/20 20:16,1417,{}
1.58683E+12,4/13/20 20:16,1418,{}
1.58683E+12,4/13/20 20:16,1419,{}
1.58684E+12,4/13/20 22:01,1420,{}
1.58684E+12,4/13/20 22:03,1421,{}
1.58684E+12,4/13/20 22:47,1422,{}
1.58684E+12,4/13/20 22:50,1423,{}
1.58684E+12,4/13/20 22:50,1424,{}
1.58684E+12,4/13/20 23:00,1425,{}
1.58684E+12,4/13/20 23:05,1426,{}
1.58685E+12,4/13/20 23:18,1427,{}
1.58685E+12,4/14/20 0:05,1428,{}
1.58685E+12,4/14/20 0:05,1429,{}
1.58685E+12,4/14/20 0:05,1430,{}
1.58685E+12,4/14/20 0:10,1431,{}
1.58685E+12,4/14/20 0:10,1432,{}
1.58685E+12,4/14/20 0:11,1433,{}
1.58687E+12,4/14/20 7:35,1434,{}
1.58688E+12,4/14/20 8:09,1435,{}
1.58688E+12,4/14/20 8:09,1436,{}
1.58688E+12,4/14/20 8:09,1437,{}
1.58688E+12,4/14/20 8:09,1438,{}
1.58688E+12,4/14/20 8:11,1439,{}
1.58688E+12,4/14/20 8:11,1440,{}
1.58688E+12,4/14/20 8:11,1441,{}
1.58688E+12,4/14/20 8:12,1442,{}
1.58688E+12,4/14/20 8:12,1443,{}
1.58688E+12,4/14/20 8:12,1444,{}
1.58688E+12,4/14/20 8:12,1445,{}
1.58688E+12,4/14/20 8:14,1446,{}
1.58688E+12,4/14/20 8:15,1447,{}
1.58688E+12,4/14/20 8:16,1448,{}
1.58688E+12,4/14/20 8:18,1449,{}
1.58688E+12,4/14/20 8:19,1450,{}
1.58688E+12,4/14/20 8:20,1451,{}
1.58688E+12,4/14/20 8:20,1452,{}
1.58688E+12,4/14/20 8:20,1453,{}
1.58688E+12,4/14/20 8:22,1454,{}
1.58688E+12,4/14/20 8:22,1455,{}
1.58688E+12,4/14/20 8:22,1456,{}
1.58688E+12,4/14/20 8:23,1457,{}
1.58688E+12,4/14/20 8:23,1458,{}
1.58688E+12,4/14/20 8:24,1459,{}
1.58688E+12,4/14/20 8:24,1460,{}
1.58688E+12,4/14/20 8:24,1461,{}
1.58688E+12,4/14/20 8:25,1462,{}
1.58688E+12,4/14/20 8:25,1463,{}
1.58688E+12,4/14/20 8:25,1464,{}
1.58688E+12,4/14/20 8:25,1465,{}
1.58688E+12,4/14/20 8:26,1466,{}
1.58688E+12,4/14/20 8:26,1467,{}
1.58688E+12,4/14/20 8:27,1468,{}
1.58688E+12,4/14/20 8:27,1469,{}
1.58688E+12,4/14/20 8:28,1470,{}
1.58688E+12,4/14/20 8:28,1471,{}
1.58688E+12,4/14/20 8:28,1472,{}
1.58688E+12,4/14/20 8:28,1473,{}
1.58688E+12,4/14/20 8:28,1474,{}
1.58688E+12,4/14/20 8:29,1475,{}
1.58688E+12,4/14/20 8:31,1476,{}
1.58688E+12,4/14/20 8:31,1477,{}
1.58688E+12,4/14/20 8:32,1478,{}
1.58688E+12,4/14/20 8:32,1479,{}
1.58688E+12,4/14/20 8:32,1480,{}
1.58688E+12,4/14/20 8:32,1481,{}
1.58688E+12,4/14/20 8:32,1482,{}
1.58688E+12,4/14/20 8:33,1483,{}
1.58688E+12,4/14/20 8:33,1484,{}
1.58688E+12,4/14/20 8:34,1485,{}
1.58688E+12,4/14/20 8:34,1486,{}
1.58688E+12,4/14/20 8:35,1487,{}
1.58688E+12,4/14/20 8:35,1488,{}
1.58688E+12,4/14/20 8:36,1489,{}
1.58688E+12,4/14/20 8:36,1490,{}
1.58688E+12,4/14/20 8:37,1491,{}
1.58688E+12,4/14/20 8:37,1492,{}
1.58688E+12,4/14/20 8:38,1493,{}
1.58688E+12,4/14/20 8:38,1494,{}
1.58688E+12,4/14/20 8:39,1495,{}
1.58688E+12,4/14/20 8:39,1496,{}
1.58688E+12,4/14/20 8:40,1497,{}
1.58688E+12,4/14/20 8:44,1498,{}
1.58688E+12,4/14/20 8:45,1499,{}
1.58688E+12,4/14/20 8:45,1500,{}
1.58688E+12,4/14/20 8:46,1501,{}
1.58688E+12,4/14/20 8:46,1502,{}
1.58688E+12,4/14/20 8:46,1503,{}
1.58688E+12,4/14/20 8:52,1504,{}
1.58688E+12,4/14/20 8:54,1505,{}
1.58688E+12,4/14/20 8:55,1506,{}
1.58688E+12,4/14/20 9:09,1507,{}
1.58688E+12,4/14/20 9:19,1508,{}
1.58688E+12,4/14/20 9:19,1509,{}
1.58688E+12,4/14/20 9:21,1512,{}
1.58688E+12,4/14/20 9:21,1513,{}
1.58688E+12,4/14/20 9:21,1514,{}
1.58688E+12,4/14/20 9:22,1516,{}
1.58688E+12,4/14/20 9:22,1515,{}
1.58688E+12,4/14/20 9:22,1517,{}
1.58688E+12,4/14/20 9:25,1518,{}
1.58688E+12,4/14/20 9:34,1520,{}
1.58688E+12,4/14/20 9:38,1522,{}
1.58688E+12,4/14/20 9:38,1521,{}
1.58688E+12,4/14/20 9:45,1523,{}
1.58688E+12,4/14/20 10:15,1525,{}
1.58688E+12,4/14/20 10:15,1526,{}
1.58688E+12,4/14/20 10:15,1527,{}
1.58689E+12,4/14/20 10:23,1529,{}
1.58689E+12,4/14/20 10:24,1531,{}
1.58689E+12,4/14/20 10:37,1532,{}
1.58689E+12,4/14/20 10:38,1533,{}
1.58689E+12,4/14/20 10:38,1534,{}
1.58689E+12,4/14/20 10:43,1535,{}
1.58689E+12,4/14/20 10:46,1536,{}
1.58689E+12,4/14/20 10:49,1537,{}
1.58689E+12,4/14/20 10:53,1538,{}
1.58689E+12,4/14/20 10:58,1539,{}
1.58689E+12,4/14/20 11:02,1540,{}
1.58689E+12,4/14/20 11:04,1541,{}
1.58689E+12,4/14/20 11:06,1542,{}
1.58689E+12,4/14/20 11:06,1543,{}
1.58689E+12,4/14/20 11:08,1544,{}
1.58689E+12,4/14/20 11:08,1545,{}
1.58689E+12,4/14/20 11:10,1546,{}
1.58689E+12,4/14/20 11:12,1547,{}
1.58689E+12,4/14/20 11:13,1548,{}
1.58689E+12,4/14/20 11:16,1549,{}
1.58689E+12,4/14/20 11:17,1550,{}
1.58689E+12,4/14/20 11:22,1551,{}
1.58689E+12,4/14/20 11:25,1552,{}
1.58689E+12,4/14/20 11:27,1553,{}
1.58689E+12,4/14/20 11:27,1554,{}
1.58689E+12,4/14/20 11:27,1555,{}
1.58689E+12,4/14/20 11:27,1556,{}
1.58689E+12,4/14/20 11:29,1557,{}
1.58689E+12,4/14/20 11:30,1558,{}
1.58689E+12,4/14/20 11:32,1559,{}
1.58689E+12,4/14/20 11:32,1560,{}
1.58689E+12,4/14/20 11:33,1561,{}
1.58689E+12,4/14/20 11:34,1562,{}
1.58689E+12,4/14/20 11:34,1563,{}
1.58689E+12,4/14/20 11:37,1564,{}
1.58689E+12,4/14/20 11:38,1565,{}
1.58689E+12,4/14/20 11:39,1566,{}
1.58689E+12,4/14/20 11:42,1567,{}
1.58689E+12,4/14/20 11:45,1568,{}
1.58689E+12,4/14/20 11:47,1569,{}
1.58689E+12,4/14/20 11:52,1570,{}
1.58689E+12,4/14/20 11:55,1572,{}
1.58689E+12,4/14/20 11:56,1573,{}
1.58689E+12,4/14/20 12:00,1574,{}
1.58689E+12,4/14/20 12:00,1575,{}
1.58689E+12,4/14/20 12:03,1576,{}
1.58689E+12,4/14/20 12:05,1577,{}
1.58689E+12,4/14/20 12:09,1578,{}
1.58689E+12,4/14/20 12:13,1580,{}
1.58689E+12,4/14/20 12:14,1581,{}
1.58689E+12,4/14/20 12:16,1582,{}
1.58689E+12,4/14/20 12:18,1583,{}
1.58689E+12,4/14/20 12:18,1584,{}
1.58689E+12,4/14/20 12:20,1585,{}
1.58689E+12,4/14/20 12:21,1586,{}
1.58689E+12,4/14/20 12:21,1587,{}
1.58689E+12,4/14/20 12:22,1588,{}
1.58689E+12,4/14/20 12:24,1589,{}
1.58689E+12,4/14/20 12:26,1590,{}
1.58689E+12,4/14/20 12:26,1591,{}
1.58689E+12,4/14/20 12:28,1592,{}
1.58689E+12,4/14/20 12:29,1593,{}
1.58689E+12,4/14/20 12:31,1594,{}
1.58689E+12,4/14/20 12:40,1595,{}
1.58689E+12,4/14/20 12:46,1596,{}
1.58689E+12,4/14/20 12:49,1597,{}
1.5869E+12,4/14/20 13:21,1598,{}
1.5869E+12,4/14/20 13:22,1599,{}
1.5869E+12,4/14/20 13:25,1600,{}
1.5869E+12,4/14/20 13:27,1601,{}
1.5869E+12,4/14/20 13:36,1602,{}
1.5869E+12,4/14/20 13:36,1603,{}
1.5869E+12,4/14/20 13:38,1604,{}
1.5869E+12,4/14/20 13:46,1605,{}
1.5869E+12,4/14/20 13:46,1606,{}
1.5869E+12,4/14/20 13:46,1607,{}
1.5869E+12,4/14/20 14:07,1608,{}
1.5869E+12,4/14/20 14:14,1609,{}
1.5869E+12,4/14/20 14:15,1610,{}
1.5869E+12,4/14/20 14:23,1611,{}
1.5869E+12,4/14/20 14:33,1612,{}
1.5869E+12,4/14/20 14:40,1613,{}
1.5869E+12,4/14/20 14:41,1614,{}
1.5869E+12,4/14/20 15:03,1616,{}
1.5869E+12,4/14/20 15:11,1617,{}
1.58691E+12,4/14/20 15:56,1618,{}
1.58691E+12,4/14/20 16:09,1619,{}
1.58691E+12,4/14/20 16:24,1620,{}
1.58691E+12,4/14/20 16:28,1621,{}
1.58691E+12,4/14/20 16:28,1622,{}
1.58691E+12,4/14/20 16:28,1623,{}
1.58691E+12,4/14/20 17:25,1624,{}
1.58691E+12,4/14/20 17:25,1625,{}
1.58691E+12,4/14/20 17:59,1626,{}
1.58691E+12,4/14/20 18:00,1628,{}
1.58691E+12,4/14/20 18:00,1627,{}
1.58691E+12,4/14/20 18:00,1629,{}
1.58691E+12,4/14/20 18:03,1634,{}
1.58691E+12,4/14/20 18:03,1635,{}
1.58691E+12,4/14/20 18:03,1636,{}
1.58691E+12,4/14/20 18:03,1637,{}
1.58691E+12,4/14/20 18:03,1638,{}
1.58691E+12,4/14/20 18:03,1639,{}
1.58691E+12,4/14/20 18:03,1640,{}
1.58691E+12,4/14/20 18:03,1641,{}
1.58691E+12,4/14/20 18:03,1642,{}
1.58691E+12,4/14/20 18:03,1643,{}
1.58691E+12,4/14/20 18:03,1644,{}
1.58691E+12,4/14/20 18:03,1645,{}
1.58691E+12,4/14/20 18:03,1646,{}
1.58691E+12,4/14/20 18:04,1647,{}
1.58691E+12,4/14/20 18:04,1648,{}
1.58691E+12,4/14/20 18:04,1649,{}
1.58691E+12,4/14/20 18:04,1650,{}
1.58691E+12,4/14/20 18:04,1651,{}
1.58691E+12,4/14/20 18:04,1652,{}
1.58691E+12,4/14/20 18:04,1653,{}
1.58691E+12,4/14/20 18:04,1654,{}
1.58691E+12,4/14/20 18:04,1655,{}
1.58691E+12,4/14/20 18:04,1656,{}
1.58691E+12,4/14/20 18:04,1657,{}
1.58691E+12,4/14/20 18:04,1658,{}
1.58691E+12,4/14/20 18:04,1659,{}
1.58691E+12,4/14/20 18:04,1660,{}
1.58691E+12,4/14/20 18:04,1661,{}
1.58691E+12,4/14/20 18:21,1662,{}
1.58691E+12,4/14/20 18:28,1663,{}
1.58691E+12,4/14/20 18:30,1664,{}
1.58691E+12,4/14/20 18:31,1665,{}
1.58691E+12,4/14/20 18:31,1666,{}
1.58691E+12,4/14/20 18:32,1667,{}
1.58691E+12,4/14/20 18:32,1668,{}
1.58691E+12,4/14/20 18:32,1669,{}
1.58691E+12,4/14/20 18:32,1670,{}
1.58691E+12,4/14/20 18:33,1671,{}
1.58691E+12,4/14/20 18:40,1672,{}
1.58692E+12,4/14/20 18:44,1673,{}
1.58692E+12,4/14/20 18:50,1674,{}
1.58692E+12,4/14/20 18:56,1675,{}
1.58692E+12,4/14/20 19:35,1676,{}
1.58692E+12,4/14/20 20:23,1677,{}
1.58692E+12,4/14/20 20:49,1678,{}
1.58693E+12,4/14/20 21:59,1679,{}
1.58693E+12,4/14/20 22:24,1680,{}
1.58693E+12,4/14/20 22:36,1681,{}
1.58693E+12,4/14/20 22:39,1683,{}
1.58693E+12,4/14/20 22:39,1684,{}
1.58693E+12,4/14/20 22:39,1682,{}
1.58693E+12,4/14/20 22:39,1685,{}
1.58693E+12,4/15/20 0:14,1686,{}
1.58696E+12,4/15/20 6:45,1687,{}
1.58696E+12,4/15/20 6:46,1688,{}
1.58696E+12,4/15/20 7:58,1689,{}
1.58696E+12,4/15/20 7:58,1690,{}
1.58696E+12,4/15/20 8:10,1691,{}
1.58696E+12,4/15/20 8:10,1692,{}
1.58696E+12,4/15/20 8:16,1693,{}
1.58696E+12,4/15/20 8:16,1694,{}
1.58696E+12,4/15/20 8:16,1695,{}
1.58696E+12,4/15/20 8:16,1696,{}
1.58696E+12,4/15/20 8:17,1697,{}
1.58696E+12,4/15/20 8:17,1698,{}
1.58696E+12,4/15/20 8:17,1699,{}
1.58696E+12,4/15/20 8:18,1700,{}
1.58696E+12,4/15/20 8:18,1701,{}
1.58696E+12,4/15/20 8:18,1702,{}
1.58696E+12,4/15/20 8:19,1703,{}
1.58696E+12,4/15/20 8:19,1704,{}
1.58696E+12,4/15/20 8:19,1705,{}
1.58696E+12,4/15/20 8:20,1706,{}
1.58696E+12,4/15/20 8:20,1707,{}
1.58696E+12,4/15/20 8:20,1708,{}
1.58696E+12,4/15/20 8:20,1709,{}
1.58696E+12,4/15/20 8:20,1710,{}
1.58696E+12,4/15/20 8:21,1711,{}
1.58696E+12,4/15/20 8:21,1712,{}
1.58696E+12,4/15/20 8:21,1713,{}
1.58696E+12,4/15/20 8:21,1714,{}
1.58696E+12,4/15/20 8:22,1715,{}
1.58696E+12,4/15/20 8:22,1716,{}
1.58696E+12,4/15/20 8:23,1717,{}
1.58696E+12,4/15/20 8:23,1718,{}
1.58696E+12,4/15/20 8:23,1719,{}
1.58696E+12,4/15/20 8:23,1720,{}
1.58696E+12,4/15/20 8:23,1721,{}
1.58696E+12,4/15/20 8:24,1722,{}
1.58696E+12,4/15/20 8:25,1723,{}
1.58696E+12,4/15/20 8:26,1724,{}
1.58696E+12,4/15/20 8:26,1725,{}
1.58696E+12,4/15/20 8:26,1726,{}
1.58696E+12,4/15/20 8:26,1727,{}
1.58696E+12,4/15/20 8:26,1728,{}
1.58696E+12,4/15/20 8:27,1729,{}
1.58696E+12,4/15/20 8:27,1730,{}
1.58696E+12,4/15/20 8:28,1731,{}
1.58696E+12,4/15/20 8:28,1732,{}
1.58696E+12,4/15/20 8:28,1733,{}
1.58696E+12,4/15/20 8:29,1734,{}
1.58696E+12,4/15/20 8:30,1735,{}
1.58696E+12,4/15/20 8:31,1736,{}
1.58696E+12,4/15/20 8:31,1737,{}
1.58696E+12,4/15/20 8:31,1738,{}
1.58696E+12,4/15/20 8:32,1739,{}
1.58696E+12,4/15/20 8:32,1740,{}
1.58696E+12,4/15/20 8:32,1741,{}
1.58696E+12,4/15/20 8:32,1742,{}
1.58696E+12,4/15/20 8:32,1743,{}
1.58696E+12,4/15/20 8:33,1744,{}
1.58696E+12,4/15/20 8:33,1745,{}
1.58696E+12,4/15/20 8:34,1746,{}
1.58696E+12,4/15/20 8:35,1747,{}
1.58696E+12,4/15/20 8:36,1748,{}
1.58697E+12,4/15/20 8:37,1749,{}
1.58697E+12,4/15/20 8:39,1750,{}
1.58697E+12,4/15/20 8:39,1751,{}
1.58697E+12,4/15/20 8:39,1752,{}
1.58697E+12,4/15/20 8:43,1753,{}
1.58697E+12,4/15/20 8:44,1754,{}
1.58697E+12,4/15/20 8:46,1755,{}
1.58697E+12,4/15/20 8:48,1756,{}
1.58697E+12,4/15/20 8:48,1757,{}
1.58697E+12,4/15/20 9:03,1758,{}
1.58697E+12,4/15/20 9:03,1759,{}
1.58697E+12,4/15/20 9:04,1760,{}
1.58697E+12,4/15/20 9:04,1761,{}
1.58697E+12,4/15/20 9:06,1762,{}
1.58697E+12,4/15/20 9:06,1763,{}
1.58697E+12,4/15/20 9:15,1764,{}
1.58697E+12,4/15/20 9:20,1765,{}
1.58697E+12,4/15/20 9:25,1766,{}
1.58697E+12,4/15/20 9:28,1767,{}
1.58697E+12,4/15/20 9:38,1768,{}
1.58697E+12,4/15/20 10:16,1769,{}
1.58697E+12,4/15/20 10:23,1770,{}
1.58697E+12,4/15/20 10:40,1771,{}
1.58697E+12,4/15/20 10:44,1772,{}
1.58697E+12,4/15/20 10:47,1773,{}
1.58697E+12,4/15/20 10:58,1774,{}
1.58697E+12,4/15/20 10:59,1775,{}
1.58697E+12,4/15/20 10:59,1776,{}
1.58697E+12,4/15/20 11:00,1777,{}
1.58697E+12,4/15/20 11:02,1778,{}
1.58697E+12,4/15/20 11:04,1779,{}
1.58697E+12,4/15/20 11:06,1780,{}
1.58697E+12,4/15/20 11:08,1781,{}
1.58697E+12,4/15/20 11:12,1782,{}
1.58697E+12,4/15/20 11:13,1783,{}
1.58697E+12,4/15/20 11:13,1784,{}
1.58697E+12,4/15/20 11:15,1785,{}
1.58697E+12,4/15/20 11:16,1786,{}
1.58697E+12,4/15/20 11:16,1787,{}
1.58697E+12,4/15/20 11:16,1788,{}
1.58697E+12,4/15/20 11:19,1789,{}
1.58698E+12,4/15/20 11:24,1790,{}
1.58698E+12,4/15/20 11:25,1791,{}
1.58698E+12,4/15/20 11:29,1792,{}
1.58698E+12,4/15/20 11:35,1793,{}
1.58698E+12,4/15/20 11:37,1794,{}
1.58698E+12,4/15/20 11:37,1795,{}
1.58698E+12,4/15/20 11:38,1796,{}
1.58698E+12,4/15/20 11:39,1797,{}
1.58698E+12,4/15/20 11:44,1798,{}
1.58698E+12,4/15/20 11:47,1799,{}
1.58698E+12,4/15/20 11:47,1800,{}
1.58698E+12,4/15/20 11:50,1801,{}
1.58698E+12,4/15/20 11:51,1802,{}
1.58698E+12,4/15/20 11:56,1803,{}
1.58698E+12,4/15/20 12:12,1804,{}
1.58698E+12,4/15/20 12:13,1805,{}
1.58698E+12,4/15/20 12:14,1806,{}
1.58698E+12,4/15/20 12:28,1807,{}
1.58698E+12,4/15/20 12:31,1808,{}
1.58698E+12,4/15/20 12:38,1809,{}
1.58698E+12,4/15/20 12:40,1810,{}
1.58698E+12,4/15/20 12:43,1811,{}
1.58698E+12,4/15/20 12:53,1812,{}
1.58698E+12,4/15/20 13:14,1813,{}
1.58698E+12,4/15/20 13:28,1814,{}
1.58698E+12,4/15/20 13:44,1815,{}
1.58698E+12,4/15/20 13:44,1816,{}
1.58698E+12,4/15/20 13:48,1817,{}
1.58698E+12,4/15/20 13:48,1818,{}
1.58698E+12,4/15/20 13:55,1819,{}
1.58699E+12,4/15/20 14:11,1820,{}
1.58699E+12,4/15/20 14:24,1821,{}
1.58699E+12,4/15/20 14:47,1822,{}
1.58699E+12,4/15/20 14:47,1823,{}
1.58699E+12,4/15/20 15:20,1824,{}
1.58699E+12,4/15/20 15:28,1825,{}
1.58699E+12,4/15/20 15:28,1826,{}
1.58699E+12,4/15/20 15:33,1827,{}
1.58699E+12,4/15/20 15:47,1828,{}
1.58699E+12,4/15/20 16:20,1829,{}
1.58699E+12,4/15/20 16:27,1830,{}
1.58699E+12,4/15/20 16:29,1831,{}
1.58699E+12,4/15/20 16:29,1832,{}
1.587E+12,4/15/20 18:03,1833,{}
1.587E+12,4/15/20 18:04,1834,{}
1.587E+12,4/15/20 18:04,1835,{}
1.587E+12,4/15/20 18:04,1836,{}
1.587E+12,4/15/20 18:04,1837,{}
1.587E+12,4/15/20 18:04,1838,{}
1.587E+12,4/15/20 18:05,1839,{}
1.587E+12,4/15/20 18:11,1840,{}
1.587E+12,4/15/20 18:11,1841,{}
1.587E+12,4/15/20 18:17,1842,{}
1.587E+12,4/15/20 18:29,1843,{}
1.587E+12,4/15/20 18:30,1844,{}
1.587E+12,4/15/20 18:30,1845,{}
1.587E+12,4/15/20 18:31,1846,{}
1.587E+12,4/15/20 18:36,1847,{}
1.587E+12,4/15/20 18:38,1848,{}
1.587E+12,4/15/20 18:38,1849,{}
1.587E+12,4/15/20 18:41,1850,{}
1.587E+12,4/15/20 18:47,1851,{}
1.58701E+12,4/15/20 20:02,1852,{}
1.58701E+12,4/15/20 20:56,1853,{}
1.58701E+12,4/15/20 20:58,1854,{}
1.58701E+12,4/15/20 21:04,1855,{}
1.58701E+12,4/15/20 21:20,1856,{}
1.58701E+12,4/15/20 21:30,1857,{}
1.58701E+12,4/15/20 21:30,1858,{}
1.58701E+12,4/15/20 21:31,1859,{}
1.58701E+12,4/15/20 21:34,1860,{}
1.58701E+12,4/15/20 21:34,1861,{}
1.58702E+12,4/15/20 22:36,1862,{}
1.58702E+12,4/15/20 22:59,1863,{}
1.58702E+12,4/15/20 23:10,1864,{}
1.58702E+12,4/15/20 23:32,1865,{}
1.58702E+12,4/15/20 23:34,1866,{}
1.58702E+12,4/15/20 23:34,1867,{}
1.58702E+12,4/15/20 23:34,1868,{}
1.58702E+12,4/15/20 23:34,1869,{}
1.58702E+12,4/15/20 23:35,1870,{}
1.58702E+12,4/15/20 23:35,1871,{}
1.58705E+12,4/16/20 8:18,1872,{}
1.58705E+12,4/16/20 8:18,1873,{}
1.58705E+12,4/16/20 8:18,1874,{}
1.58705E+12,4/16/20 8:18,1875,{}
1.58705E+12,4/16/20 8:26,1876,{}
1.58705E+12,4/16/20 8:26,1877,{}
1.58705E+12,4/16/20 9:22,1878,{}
1.58705E+12,4/16/20 9:23,1879,{}
1.58705E+12,4/16/20 9:24,1880,{}
1.58705E+12,4/16/20 9:24,1881,{}
1.58706E+12,4/16/20 11:17,1882,{}
